No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
7697,22:50.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7698,22:50.3,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,80600dbe00bbd9ef0000000047fc0000,Sent Connection oriented channel
7699,22:50.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7700,22:50.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7701,22:50.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7702,22:50.4,localhost (),remote (),L2CAP,672,Dynamically Allocated Channel,80600dbf00bbda070000000047fc0000,Sent Connection oriented channel
7703,22:50.4,localhost (),remote (),L2CAP,665,Dynamically Allocated Channel,80600dc000bbda1e0000000047fc0000,Sent Connection oriented channel
7704,22:50.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7705,22:50.4,localhost (),remote (),L2CAP,636,Dynamically Allocated Channel,80600dc100bbda350000000047fc0000,Sent Connection oriented channel
7706,22:50.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7707,22:50.4,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7708,22:50.4,localhost (),remote (),L2CAP,667,Dynamically Allocated Channel,80600dc200bbda4d0000000047fc0000,Sent Connection oriented channel
7709,22:50.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7710,22:50.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7711,22:50.4,localhost (),remote (),L2CAP,669,Dynamically Allocated Channel,80600dc300bbda640000000047fc0000,Sent Connection oriented channel
7712,22:50.5,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,80600dc400bbda7b0000000047fc0000,Sent Connection oriented channel
7713,22:50.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7714,22:50.5,localhost (),remote (),L2CAP,672,Dynamically Allocated Channel,80600dc500bbda920000000047fc0000,Sent Connection oriented channel
7715,22:50.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7716,22:50.5,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600dc600bbdaaa0000000047fc0000,Sent Connection oriented channel
7717,22:50.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7718,22:50.5,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,80600dc700bbdac10000000047fc0000,Sent Connection oriented channel
7719,22:50.6,localhost (),remote (),L2CAP,626,Dynamically Allocated Channel,80600dc800bbdad80000000047fc0000,Sent Connection oriented channel
7720,22:50.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7721,22:50.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7722,22:50.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7723,22:50.6,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,80600dc900bbdaef0000000047fc0000,Sent Connection oriented channel
7724,22:50.6,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,80600dca00bbdb060000000047fc0000,Sent Connection oriented channel
7725,22:50.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7726,22:50.6,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,80600dcb00bbdb1d0000000047fc0000,Sent Connection oriented channel
7727,22:50.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7728,22:50.7,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,80600dcc00bbdb350000000047fc0000,Sent Connection oriented channel
7729,22:50.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7730,22:50.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7731,22:50.7,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,80600dcd00bbdb4c0000000047fc0000,Sent Connection oriented channel
7732,22:50.7,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,80600dce00bbdb630000000047fc0000,Sent Connection oriented channel
7733,22:50.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7734,22:50.7,localhost (),remote (),L2CAP,664,Dynamically Allocated Channel,80600dcf00bbdb7a0000000047fc0000,Sent Connection oriented channel
7735,22:50.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7736,22:50.7,localhost (),remote (),L2CAP,648,Dynamically Allocated Channel,80600dd000bbdb910000000047fc0000,Sent Connection oriented channel
7737,22:50.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7738,22:50.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7739,22:50.8,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,80600dd100bbdba90000000047fc0000,Sent Connection oriented channel
7740,22:50.8,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,80600dd200bbdbc00000000047fc0000,Sent Connection oriented channel
7741,22:50.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7742,22:50.8,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,80600dd300bbdbd80000000047fc0000,Sent Connection oriented channel
7743,22:50.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7744,22:50.8,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,80600dd400bbdbef0000000047fc0000,Sent Connection oriented channel
7745,22:50.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7746,22:50.9,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600dd500bbdc060000000047fc0000,Sent Connection oriented channel
7747,22:50.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7748,22:50.9,localhost (),remote (),L2CAP,669,Dynamically Allocated Channel,80600dd600bbdc1d0000000047fc0000,Sent Connection oriented channel
7749,22:50.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7750,22:50.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7751,22:50.9,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600dd700bbdc340000000047fc0000,Sent Connection oriented channel
7752,22:50.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7753,22:50.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7754,22:50.9,localhost (),remote (),L2CAP,617,Dynamically Allocated Channel,80600dd800bbdc4b0000000047fc0000,Sent Connection oriented channel
7755,22:50.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7756,22:51.0,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,80600dd900bbdc630000000047fc0000,Sent Connection oriented channel
7757,22:51.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7758,22:51.0,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,80600dda00bbdc7a0000000047fc0000,Sent Connection oriented channel
7759,22:51.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7760,22:51.0,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7761,22:51.0,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,80600ddb00bbdc910000000047fc0000,Sent Connection oriented channel
7762,22:51.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7763,22:51.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7764,22:51.0,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,80600ddc00bbdca80000000047fc0000,Sent Connection oriented channel
7765,22:51.0,localhost (),remote (),L2CAP,657,Dynamically Allocated Channel,80600ddd00bbdcbf0000000047fc0000,Sent Connection oriented channel
7766,22:51.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7767,22:51.1,localhost (),remote (),L2CAP,664,Dynamically Allocated Channel,80600dde00bbdcd70000000047fc0000,Sent Connection oriented channel
7768,22:51.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7769,22:51.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7770,22:51.1,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,80600ddf00bbdcee0000000047fc0000,Sent Connection oriented channel
7771,22:51.1,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,80600de000bbdd050000000047fc0000,Sent Connection oriented channel
7772,22:51.1,localhost (),remote (),L2CAP,617,Dynamically Allocated Channel,80600de100bbdd1c0000000047fc0000,Sent Connection oriented channel
7773,22:51.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7774,22:51.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7775,22:51.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7776,22:51.2,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,80600de200bbdd340000000047fc0000,Sent Connection oriented channel
7777,22:51.2,localhost (),remote (),L2CAP,655,Dynamically Allocated Channel,80600de300bbdd4b0000000047fc0000,Sent Connection oriented channel
7778,22:51.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7779,22:51.2,localhost (),remote (),L2CAP,617,Dynamically Allocated Channel,80600de400bbdd620000000047fc0000,Sent Connection oriented channel
7780,22:51.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7781,22:51.2,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,80600de500bbdd7a0000000047fc0000,Sent Connection oriented channel
7782,22:51.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7783,22:51.2,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7784,22:51.3,localhost (),remote (),L2CAP,617,Dynamically Allocated Channel,80600de600bbdd900000000047fc0000,Sent Connection oriented channel
7785,22:51.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7786,22:51.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7787,22:51.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7788,22:51.3,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,80600de700bbdda70000000047fc0000,Sent Connection oriented channel
7789,22:51.3,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,80600de800bbddbf0000000047fc0000,Sent Connection oriented channel
7790,22:51.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7791,22:51.3,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,80600de900bbddd60000000047fc0000,Sent Connection oriented channel
7792,22:51.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7793,22:51.3,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,80600dea00bbdded0000000047fc0000,Sent Connection oriented channel
7794,22:51.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7795,22:51.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7796,22:51.4,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,80600deb00bbde050000000047fc0000,Sent Connection oriented channel
7797,22:51.4,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,80600dec00bbde1c0000000047fc0000,Sent Connection oriented channel
7798,22:51.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7799,22:51.4,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,80600ded00bbde330000000047fc0000,Sent Connection oriented channel
7800,22:51.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7801,22:51.4,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,80600dee00bbde4a0000000047fc0000,Sent Connection oriented channel
7802,22:51.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7803,22:51.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7804,22:51.5,localhost (),remote (),L2CAP,619,Dynamically Allocated Channel,80600def00bbde620000000047fc0000,Sent Connection oriented channel
7805,22:51.5,localhost (),remote (),L2CAP,656,Dynamically Allocated Channel,80600df000bbde790000000047fc0000,Sent Connection oriented channel
7806,22:51.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7807,22:51.5,localhost (),remote (),L2CAP,651,Dynamically Allocated Channel,80600df100bbde900000000047fc0000,Sent Connection oriented channel
7808,22:51.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7809,22:51.5,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,80600df200bbdea70000000047fc0000,Sent Connection oriented channel
7810,22:51.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7811,22:51.6,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7812,22:51.6,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,80600df300bbdebe0000000047fc0000,Sent Connection oriented channel
7813,22:51.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7814,22:51.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7815,22:51.6,localhost (),remote (),L2CAP,662,Dynamically Allocated Channel,80600df400bbded60000000047fc0000,Sent Connection oriented channel
7816,22:51.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7817,22:51.6,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7818,22:51.6,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,80600df500bbdeed0000000047fc0000,Sent Connection oriented channel
7819,22:51.6,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,80600df600bbdf040000000047fc0000,Sent Connection oriented channel
7820,22:51.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7821,22:51.7,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,80600df700bbdf1b0000000047fc0000,Sent Connection oriented channel
7822,22:51.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7823,22:51.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7824,22:51.7,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,80600df800bbdf320000000047fc0000,Sent Connection oriented channel
7825,22:51.7,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,80600df900bbdf490000000047fc0000,Sent Connection oriented channel
7826,22:51.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7827,22:51.7,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,80600dfa00bbdf610000000047fc0000,Sent Connection oriented channel
7828,22:51.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7829,22:51.7,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,80600dfb00bbdf780000000047fc0000,Sent Connection oriented channel
7830,22:51.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7831,22:51.8,localhost (),remote (),L2CAP,611,Dynamically Allocated Channel,80600dfc00bbdf8f0000000047fc0000,Sent Connection oriented channel
7832,22:51.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7833,22:51.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7834,22:51.8,localhost (),remote (),L2CAP,662,Dynamically Allocated Channel,80600dfd00bbdfa70000000047fc0000,Sent Connection oriented channel
7835,22:51.8,localhost (),remote (),L2CAP,656,Dynamically Allocated Channel,80600dfe00bbdfbe0000000047fc0000,Sent Connection oriented channel
7836,22:51.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7837,22:51.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7838,22:51.8,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,80600dff00bbdfd50000000047fc0000,Sent Connection oriented channel
7839,22:51.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7840,22:51.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7841,22:51.9,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,80600e0000bbdfec0000000047fc0000,Sent Connection oriented channel
7842,22:51.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7843,22:51.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7844,22:51.9,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,80600e0100bbe0040000000047fc0000,Sent Connection oriented channel
7845,22:51.9,localhost (),remote (),L2CAP,662,Dynamically Allocated Channel,80600e0200bbe01a0000000047fc0000,Sent Connection oriented channel
7846,22:51.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7847,22:51.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7848,22:51.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7849,22:51.9,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,80600e0300bbe0310000000047fc0000,Sent Connection oriented channel
7850,22:51.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7851,22:51.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7852,22:52.0,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,80600e0400bbe0490000000047fc0000,Sent Connection oriented channel
7853,22:52.0,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,80600e0500bbe0600000000047fc0000,Sent Connection oriented channel
7854,22:52.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7855,22:52.0,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,80600e0600bbe0770000000047fc0000,Sent Connection oriented channel
7856,22:52.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7857,22:52.0,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,80600e0700bbe08f0000000047fc0000,Sent Connection oriented channel
7858,22:52.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7859,22:52.0,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,80600e0800bbe0a60000000047fc0000,Sent Connection oriented channel
7860,22:52.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7861,22:52.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7862,22:52.1,localhost (),remote (),L2CAP,651,Dynamically Allocated Channel,80600e0900bbe0bd0000000047fc0000,Sent Connection oriented channel
7863,22:52.1,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,80600e0a00bbe0d40000000047fc0000,Sent Connection oriented channel
7864,22:52.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7865,22:52.1,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,80600e0b00bbe0ec0000000047fc0000,Sent Connection oriented channel
7866,22:52.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7867,22:52.1,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,80600e0c00bbe1030000000047fc0000,Sent Connection oriented channel
7868,22:52.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7869,22:52.2,localhost (),remote (),L2CAP,614,Dynamically Allocated Channel,80600e0d00bbe11a0000000047fc0000,Sent Connection oriented channel
7870,22:52.2,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,80600e0e00bbe1310000000047fc0000,Sent Connection oriented channel
7871,22:52.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7872,22:52.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7873,22:52.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7874,22:52.2,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7875,22:52.2,localhost (),remote (),L2CAP,667,Dynamically Allocated Channel,80600e0f00bbe1480000000047fc0000,Sent Connection oriented channel
7876,22:52.2,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,80600e1000bbe15f0000000047fc0000,Sent Connection oriented channel
7877,22:52.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7878,22:52.3,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,80600e1100bbe1770000000047fc0000,Sent Connection oriented channel
7879,22:52.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7880,22:52.3,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,80600e1200bbe18e0000000047fc0000,Sent Connection oriented channel
7881,22:52.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7882,22:52.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7883,22:52.3,localhost (),remote (),L2CAP,665,Dynamically Allocated Channel,80600e1300bbe1a50000000047fc0000,Sent Connection oriented channel
7884,22:52.3,localhost (),remote (),L2CAP,671,Dynamically Allocated Channel,80600e1400bbe1bd0000000047fc0000,Sent Connection oriented channel
7885,22:52.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7886,22:52.3,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,80600e1500bbe1d40000000047fc0000,Sent Connection oriented channel
7887,22:52.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7888,22:52.4,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,80600e1600bbe1eb0000000047fc0000,Sent Connection oriented channel
7889,22:52.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7890,22:52.4,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,80600e1700bbe2020000000047fc0000,Sent Connection oriented channel
7891,22:52.4,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,80600e1800bbe2190000000047fc0000,Sent Connection oriented channel
7892,22:52.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7893,22:52.4,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,80600e1900bbe2310000000047fc0000,Sent Connection oriented channel
7894,22:52.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7895,22:52.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7896,22:52.4,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7897,22:52.5,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,80600e1a00bbe2480000000047fc0000,Sent Connection oriented channel
7898,22:52.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7899,22:52.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7900,22:52.5,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7901,22:52.5,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,80600e1b00bbe25f0000000047fc0000,Sent Connection oriented channel
7902,22:52.5,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,80600e1c00bbe2770000000047fc0000,Sent Connection oriented channel
7903,22:52.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7904,22:52.5,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,80600e1d00bbe28d0000000047fc0000,Sent Connection oriented channel
7905,22:52.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7906,22:52.6,localhost (),remote (),L2CAP,621,Dynamically Allocated Channel,80600e1e00bbe2a40000000047fc0000,Sent Connection oriented channel
7907,22:52.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7908,22:52.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7909,22:52.6,localhost (),remote (),L2CAP,622,Dynamically Allocated Channel,80600e1f00bbe2bc0000000047fc0000,Sent Connection oriented channel
7910,22:52.6,localhost (),remote (),L2CAP,654,Dynamically Allocated Channel,80600e2000bbe2d30000000047fc0000,Sent Connection oriented channel
7911,22:52.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7912,22:52.6,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600e2100bbe2ea0000000047fc0000,Sent Connection oriented channel
7913,22:52.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7914,22:52.6,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,80600e2200bbe3020000000047fc0000,Sent Connection oriented channel
7915,22:52.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7916,22:52.7,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,80600e2300bbe3190000000047fc0000,Sent Connection oriented channel
7917,22:52.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7918,22:52.7,localhost (),remote (),L2CAP,660,Dynamically Allocated Channel,80600e2400bbe3300000000047fc0000,Sent Connection oriented channel
7919,22:52.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7920,22:52.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7921,22:52.7,localhost (),remote (),L2CAP,648,Dynamically Allocated Channel,80600e2500bbe3470000000047fc0000,Sent Connection oriented channel
7922,22:52.7,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,80600e2600bbe35f0000000047fc0000,Sent Connection oriented channel
7923,22:52.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7924,22:52.8,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,80600e2700bbe3760000000047fc0000,Sent Connection oriented channel
7925,22:52.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7926,22:52.8,localhost (),remote (),L2CAP,612,Dynamically Allocated Channel,80600e2800bbe38d0000000047fc0000,Sent Connection oriented channel
7927,22:52.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7928,22:52.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7929,22:52.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7930,22:52.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7931,22:52.8,localhost (),remote (),L2CAP,667,Dynamically Allocated Channel,80600e2900bbe3a40000000047fc0000,Sent Connection oriented channel
7932,22:52.8,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,80600e2a00bbe3bb0000000047fc0000,Sent Connection oriented channel
7933,22:52.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7934,22:52.9,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600e2b00bbe3d20000000047fc0000,Sent Connection oriented channel
7935,22:52.9,localhost (),remote (),L2CAP,663,Dynamically Allocated Channel,80600e2c00bbe3ea0000000047fc0000,Sent Connection oriented channel
7936,22:52.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7937,22:52.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7938,22:52.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7939,22:52.9,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,80600e2d00bbe4010000000047fc0000,Sent Connection oriented channel
7940,22:52.9,localhost (),remote (),L2CAP,613,Dynamically Allocated Channel,80600e2e00bbe4180000000047fc0000,Sent Connection oriented channel
7941,22:52.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7942,22:53.0,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,80600e2f00bbe4300000000047fc0000,Sent Connection oriented channel
7943,22:53.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7944,22:53.0,localhost (),remote (),L2CAP,612,Dynamically Allocated Channel,80600e3000bbe4470000000047fc0000,Sent Connection oriented channel
7945,22:53.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7946,22:53.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7947,22:53.0,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,80600e3100bbe45e0000000047fc0000,Sent Connection oriented channel
7948,22:53.0,localhost (),remote (),L2CAP,665,Dynamically Allocated Channel,80600e3200bbe4750000000047fc0000,Sent Connection oriented channel
7949,22:53.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7950,22:53.0,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,80600e3300bbe48c0000000047fc0000,Sent Connection oriented channel
7951,22:53.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7952,22:53.0,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
7953,22:53.1,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,80600e3400bbe4a40000000047fc0000,Sent Connection oriented channel
