No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
1659,14:12.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1660,14:12.4,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,806006f500c9c88f0000000047fc0000,Sent Connection oriented channel
1661,14:12.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1662,14:12.4,localhost (),remote (),L2CAP,609,Dynamically Allocated Channel,806006f600c9c8a30000000047fc0000,Sent Connection oriented channel
1663,14:12.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1664,14:12.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1665,14:12.4,localhost (),remote (),L2CAP,669,Dynamically Allocated Channel,806006f700c9c8c10000000047fc0000,Sent Connection oriented channel
1666,14:12.4,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,806006f800c9c8d50000000047fc0000,Sent Connection oriented channel
1667,14:12.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1668,14:12.4,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,806006f900c9c8e90000000047fc0000,Sent Connection oriented channel
1669,14:12.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1670,14:12.5,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,806006fa00c9c9070000000047fc0000,Sent Connection oriented channel
1671,14:12.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1672,14:12.5,localhost (),remote (),L2CAP,670,Dynamically Allocated Channel,806006fb00c9c91b0000000047fc0000,Sent Connection oriented channel
1673,14:12.5,host,controller,HCI_CMD,,,,Sent LE Set Scan Enable
1674,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Enable)
1675,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1676,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1677,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1678,14:12.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1679,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1680,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1681,14:12.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1682,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1683,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1684,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1685,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1686,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1687,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1688,14:12.5,localhost (),remote (),L2CAP,661,Dynamically Allocated Channel,806006fc00c9c92f0000000047fc0000,Sent Connection oriented channel
1689,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1690,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1691,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1692,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1693,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1694,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1695,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1696,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1697,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1698,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1699,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1700,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1701,14:12.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1702,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1703,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1704,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1705,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1706,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1707,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1708,14:12.5,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,806006fd00c9c94d0000000047fc0000,Sent Connection oriented channel
1709,14:12.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1710,14:12.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1711,14:12.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1712,14:12.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1713,14:12.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1714,14:12.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
1715,14:12.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
1716,14:12.6,host,controller,HCI_CMD,,,,Sent LE Set Scan Parameters
1717,14:12.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Parameters)
1718,14:12.6,host,controller,HCI_CMD,,,,Sent LE Set Scan Enable
1719,14:12.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Enable)
1720,14:12.6,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,806006fe00c9c9610000000047fc0000,Sent Connection oriented channel
1721,14:12.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1722,14:12.6,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,806006ff00c9c9750000000047fc0000,Sent Connection oriented channel
1723,14:12.6,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,8060070000c9c9930000000047fc0000,Sent Connection oriented channel
1724,14:12.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1725,14:12.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1726,14:12.6,localhost (),remote (),L2CAP,662,Dynamically Allocated Channel,8060070100c9c9a70000000047fc0000,Sent Connection oriented channel
1727,14:12.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1728,14:12.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1729,14:12.7,localhost (),remote (),L2CAP,620,Dynamically Allocated Channel,8060070200c9c9bb0000000047fc0000,Sent Connection oriented channel
1730,14:12.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1731,14:12.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1732,14:12.7,localhost (),remote (),L2CAP,668,Dynamically Allocated Channel,8060070300c9c9cf0000000047fc0000,Sent Connection oriented channel
1733,14:12.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1734,14:12.7,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,8060070400c9c9ed0000000047fc0000,Sent Connection oriented channel
1735,14:12.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1736,14:12.7,localhost (),remote (),L2CAP,662,Dynamically Allocated Channel,8060070500c9ca010000000047fc0000,Sent Connection oriented channel
1737,14:12.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1738,14:12.7,localhost (),remote (),L2CAP,612,Dynamically Allocated Channel,8060070600c9ca150000000047fc0000,Sent Connection oriented channel
1739,14:12.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1740,14:12.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1741,14:12.8,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060070700c9ca330000000047fc0000,Sent Connection oriented channel
1742,14:12.8,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,8060070800c9ca470000000047fc0000,Sent Connection oriented channel
1743,14:12.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1744,14:12.8,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,8060070900c9ca5b0000000047fc0000,Sent Connection oriented channel
1745,14:12.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1746,14:12.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1747,14:12.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1748,14:12.8,localhost (),remote (),L2CAP,671,Dynamically Allocated Channel,8060070a00c9ca790000000047fc0000,Sent Connection oriented channel
1749,14:12.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1750,14:12.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1751,14:12.9,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,8060070b00c9ca8d0000000047fc0000,Sent Connection oriented channel
1752,14:12.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1753,14:12.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1754,14:12.9,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,8060070c00c9caa10000000047fc0000,Sent Connection oriented channel
1755,14:12.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1756,14:12.9,localhost (),remote (),L2CAP,634,Dynamically Allocated Channel,8060070d00c9cabf0000000047fc0000,Sent Connection oriented channel
1757,14:12.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1758,14:12.9,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,8060070e00c9cad30000000047fc0000,Sent Connection oriented channel
1759,14:12.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1760,14:12.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1761,14:13.0,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,8060070f00c9cae70000000047fc0000,Sent Connection oriented channel
1762,14:13.0,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,8060071000c9cb050000000047fc0000,Sent Connection oriented channel
1763,14:13.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1764,14:13.0,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,8060071100c9cb190000000047fc0000,Sent Connection oriented channel
1765,14:13.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1766,14:13.0,localhost (),remote (),L2CAP,655,Dynamically Allocated Channel,8060071200c9cb2d0000000047fc0000,Sent Connection oriented channel
1767,14:13.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1768,14:13.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1769,14:13.1,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,8060071300c9cb4b0000000047fc0000,Sent Connection oriented channel
1770,14:13.1,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,8060071400c9cb5f0000000047fc0000,Sent Connection oriented channel
1771,14:13.1,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,8060071500c9cb730000000047fc0000,Sent Connection oriented channel
1772,14:13.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1773,14:13.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1774,14:13.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1775,14:13.1,localhost (),remote (),L2CAP,634,Dynamically Allocated Channel,8060071600c9cb910000000047fc0000,Sent Connection oriented channel
1776,14:13.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1777,14:13.1,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1778,14:13.1,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,8060071700c9cba50000000047fc0000,Sent Connection oriented channel
1779,14:13.2,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,8060071800c9cbb90000000047fc0000,Sent Connection oriented channel
1780,14:13.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1781,14:13.2,localhost (),remote (),L2CAP,670,Dynamically Allocated Channel,8060071900c9cbd70000000047fc0000,Sent Connection oriented channel
1782,14:13.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1783,14:13.2,localhost (),remote (),L2CAP,615,Dynamically Allocated Channel,8060071a00c9cbeb0000000047fc0000,Sent Connection oriented channel
1784,14:13.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1785,14:13.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1786,14:13.2,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,8060071b00c9cbff0000000047fc0000,Sent Connection oriented channel
1787,14:13.3,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,8060071c00c9cc1d0000000047fc0000,Sent Connection oriented channel
1788,14:13.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1789,14:13.3,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,8060071d00c9cc310000000047fc0000,Sent Connection oriented channel
1790,14:13.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1791,14:13.3,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,8060071e00c9cc450000000047fc0000,Sent Connection oriented channel
1792,14:13.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1793,14:13.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1794,14:13.3,localhost (),remote (),L2CAP,665,Dynamically Allocated Channel,8060071f00c9cc590000000047fc0000,Sent Connection oriented channel
1795,14:13.4,localhost (),remote (),L2CAP,671,Dynamically Allocated Channel,8060072000c9cc770000000047fc0000,Sent Connection oriented channel
1796,14:13.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1797,14:13.4,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,8060072100c9cc8b0000000047fc0000,Sent Connection oriented channel
1798,14:13.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1799,14:13.4,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,8060072200c9cc9f0000000047fc0000,Sent Connection oriented channel
1800,14:13.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1801,14:13.4,localhost (),remote (),L2CAP,665,Dynamically Allocated Channel,8060072300c9ccbd0000000047fc0000,Sent Connection oriented channel
1802,14:13.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1803,14:13.4,localhost (),remote (),L2CAP,654,Dynamically Allocated Channel,8060072400c9ccd10000000047fc0000,Sent Connection oriented channel
1804,14:13.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1805,14:13.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1806,14:13.5,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1807,14:13.5,localhost (),remote (),L2CAP,668,Dynamically Allocated Channel,8060072500c9cce50000000047fc0000,Sent Connection oriented channel
1808,14:13.5,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1809,14:13.5,localhost (),remote (),L2CAP,654,Dynamically Allocated Channel,8060072600c9cd030000000047fc0000,Sent Connection oriented channel
1810,14:13.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1811,14:13.5,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,8060072700c9cd170000000047fc0000,Sent Connection oriented channel
1812,14:13.5,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,8060072800c9cd2b0000000047fc0000,Sent Connection oriented channel
1813,14:13.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1814,14:13.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1815,14:13.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1816,14:13.6,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,8060072900c9cd490000000047fc0000,Sent Connection oriented channel
1817,14:13.6,localhost (),remote (),L2CAP,634,Dynamically Allocated Channel,8060072a00c9cd5d0000000047fc0000,Sent Connection oriented channel
1818,14:13.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1819,14:13.6,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,8060072b00c9cd710000000047fc0000,Sent Connection oriented channel
1820,14:13.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1821,14:13.6,localhost (),remote (),L2CAP,634,Dynamically Allocated Channel,8060072c00c9cd8f0000000047fc0000,Sent Connection oriented channel
1822,14:13.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1823,14:13.7,localhost (),remote (),L2CAP,661,Dynamically Allocated Channel,8060072d00c9cda30000000047fc0000,Sent Connection oriented channel
1824,14:13.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1825,14:13.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1826,14:13.7,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060072e00c9cdb70000000047fc0000,Sent Connection oriented channel
1827,14:13.7,localhost (),remote (),L2CAP,614,Dynamically Allocated Channel,8060072f00c9cdd50000000047fc0000,Sent Connection oriented channel
1828,14:13.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1829,14:13.7,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,8060073000c9cde90000000047fc0000,Sent Connection oriented channel
1830,14:13.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1831,14:13.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1832,14:13.7,localhost (),remote (),L2CAP,667,Dynamically Allocated Channel,8060073100c9cdfd0000000047fc0000,Sent Connection oriented channel
1833,14:13.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1834,14:13.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1835,14:13.8,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,8060073200c9ce1b0000000047fc0000,Sent Connection oriented channel
1836,14:13.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1837,14:13.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1838,14:13.8,localhost (),remote (),L2CAP,614,Dynamically Allocated Channel,8060073300c9ce2f0000000047fc0000,Sent Connection oriented channel
1839,14:13.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1840,14:13.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1841,14:13.8,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,8060073400c9ce430000000047fc0000,Sent Connection oriented channel
1842,14:13.8,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,8060073500c9ce610000000047fc0000,Sent Connection oriented channel
1843,14:13.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1844,14:13.9,localhost (),remote (),L2CAP,622,Dynamically Allocated Channel,8060073600c9ce750000000047fc0000,Sent Connection oriented channel
1845,14:13.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1846,14:13.9,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,8060073700c9ce890000000047fc0000,Sent Connection oriented channel
1847,14:13.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1848,14:13.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1849,14:13.9,localhost (),remote (),L2CAP,626,Dynamically Allocated Channel,8060073800c9cea70000000047fc0000,Sent Connection oriented channel
1850,14:13.9,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,8060073900c9cebb0000000047fc0000,Sent Connection oriented channel
1851,14:13.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1852,14:14.0,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,8060073a00c9cecf0000000047fc0000,Sent Connection oriented channel
1853,14:14.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1854,14:14.0,localhost (),remote (),L2CAP,657,Dynamically Allocated Channel,8060073b00c9ceed0000000047fc0000,Sent Connection oriented channel
1855,14:14.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1856,14:14.0,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,8060073c00c9cf010000000047fc0000,Sent Connection oriented channel
1857,14:14.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1858,14:14.0,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1859,14:14.0,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,8060073d00c9cf150000000047fc0000,Sent Connection oriented channel
1860,14:14.0,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,8060073e00c9cf290000000047fc0000,Sent Connection oriented channel
1861,14:14.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1862,14:14.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1863,14:14.1,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,8060073f00c9cf470000000047fc0000,Sent Connection oriented channel
1864,14:14.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1865,14:14.1,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,8060074000c9cf5b0000000047fc0000,Sent Connection oriented channel
1866,14:14.1,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1867,14:14.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1868,14:14.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1869,14:14.1,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,8060074100c9cf6f0000000047fc0000,Sent Connection oriented channel
1870,14:14.1,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060074200c9cf8d0000000047fc0000,Sent Connection oriented channel
1871,14:14.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1872,14:14.2,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,8060074300c9cfa10000000047fc0000,Sent Connection oriented channel
1873,14:14.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1874,14:14.2,localhost (),remote (),L2CAP,634,Dynamically Allocated Channel,8060074400c9cfb50000000047fc0000,Sent Connection oriented channel
1875,14:14.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1876,14:14.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1877,14:14.2,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,8060074500c9cfd30000000047fc0000,Sent Connection oriented channel
1878,14:14.2,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060074600c9cfe70000000047fc0000,Sent Connection oriented channel
1879,14:14.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1880,14:14.3,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,8060074700c9cffb0000000047fc0000,Sent Connection oriented channel
1881,14:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1882,14:14.3,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,8060074800c9d0190000000047fc0000,Sent Connection oriented channel
1883,14:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1884,14:14.3,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,8060074900c9d02d0000000047fc0000,Sent Connection oriented channel
1885,14:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1886,14:14.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1887,14:14.3,localhost (),remote (),L2CAP,651,Dynamically Allocated Channel,8060074a00c9d0410000000047fc0000,Sent Connection oriented channel
1888,14:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1889,14:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1890,14:14.4,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,8060074b00c9d05f0000000047fc0000,Sent Connection oriented channel
1891,14:14.4,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1892,14:14.4,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,8060074c00c9d0730000000047fc0000,Sent Connection oriented channel
1893,14:14.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1894,14:14.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1895,14:14.4,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,8060074d00c9d0870000000047fc0000,Sent Connection oriented channel
1896,14:14.4,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,8060074e00c9d0a50000000047fc0000,Sent Connection oriented channel
1897,14:14.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1898,14:14.4,localhost (),remote (),L2CAP,672,Dynamically Allocated Channel,8060074f00c9d0b90000000047fc0000,Sent Connection oriented channel
1899,14:14.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1900,14:14.5,localhost (),remote (),L2CAP,671,Dynamically Allocated Channel,8060075000c9d0cd0000000047fc0000,Sent Connection oriented channel
1901,14:14.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1902,14:14.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1903,14:14.5,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,8060075100c9d0eb0000000047fc0000,Sent Connection oriented channel
1904,14:14.5,localhost (),remote (),L2CAP,654,Dynamically Allocated Channel,8060075200c9d0ff0000000047fc0000,Sent Connection oriented channel
1905,14:14.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1906,14:14.5,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,8060075300c9d1130000000047fc0000,Sent Connection oriented channel
1907,14:14.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1908,14:14.6,host,controller,HCI_CMD,,,,Sent Read Clock
1909,14:14.6,localhost (),remote (),L2CAP,665,Dynamically Allocated Channel,8060075400c9d1310000000047fc0000,Sent Connection oriented channel
1910,14:14.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1911,14:14.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Read Clock)[Malformed Packet]
1912,14:14.6,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,8060075500c9d1460000000047fc0000,Sent Connection oriented channel
1913,14:14.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1914,14:14.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1915,14:14.6,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,8060075600c9d15a0000000047fc0000,Sent Connection oriented channel
1916,14:14.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
