"No.","Time","Source","Destination","Protocol","Length","Expert Info","Bluetooth","Data Total Length","Data","CID","Payload","Info"
"6573","18:22:40.712000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6574","18:22:40.712000","controller","host","HCI_EVT","42","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6575","18:22:40.714000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","645","â\234\223","Dynamically Allocated Channel","80600c2000bbb4630000000047fc0000","Sent Connection oriented channel"
"6576","18:22:40.720000","controller","host","HCI_EVT","32","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6577","18:22:40.733000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6578","18:22:40.737000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","621","â\234\223","Dynamically Allocated Channel","80600c2100bbb4790000000047fc0000","Sent Connection oriented channel"
"6579","18:22:40.751000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6580","18:22:40.751000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6581","18:22:40.760000","controller","host","HCI_EVT","33","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6582","18:22:40.761000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","619","â\234\223","Dynamically Allocated Channel","80600c2200bbb4910000000047fc0000","Sent Connection oriented channel"
"6583","18:22:40.784000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","668","â\234\223","Dynamically Allocated Channel","80600c2300bbb4a80000000047fc0000","Sent Connection oriented channel"
"6584","18:22:40.786000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6585","18:22:40.807000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","655","â\234\223","Dynamically Allocated Channel","80600c2400bbb4bf0000000047fc0000","Sent Connection oriented channel"
"6586","18:22:40.830000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","620","â\234\223","Dynamically Allocated Channel","80600c2500bbb4d60000000047fc0000","Sent Connection oriented channel"
"6587","18:22:40.846000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6588","18:22:40.846000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6589","18:22:40.854000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","646","â\234\223","Dynamically Allocated Channel","80600c2600bbb4ee0000000047fc0000","Sent Connection oriented channel"
"6590","18:22:40.857000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6591","18:22:40.877000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","654","â\234\223","Dynamically Allocated Channel","80600c2700bbb5050000000047fc0000","Sent Connection oriented channel"
"6592","18:22:40.889000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6593","18:22:40.889000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6594","18:22:40.894000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6595","18:22:40.900000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","610","â\234\223","Dynamically Allocated Channel","80600c2800bbb51c0000000047fc0000","Sent Connection oriented channel"
"6596","18:22:40.923000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","627","â\234\223","Dynamically Allocated Channel","80600c2900bbb5330000000047fc0000","Sent Connection oriented channel"
"6597","18:22:40.926000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6598","18:22:40.929000","controller","host","HCI_EVT","45","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6599","18:22:40.932000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6600","18:22:40.946000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","635","â\234\223","Dynamically Allocated Channel","80600c2a00bbb54a0000000047fc0000","Sent Connection oriented channel"
"6601","18:22:40.949000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6602","18:22:40.970000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","631","â\234\223","Dynamically Allocated Channel","80600c2b00bbb5620000000047fc0000","Sent Connection oriented channel"
"6603","18:22:40.980000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6604","18:22:40.980000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6605","18:22:40.993000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","621","â\234\223","Dynamically Allocated Channel","80600c2c00bbb5790000000047fc0000","Sent Connection oriented channel"
"6606","18:22:41.016000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","623","â\234\223","Dynamically Allocated Channel","80600c2d00bbb5900000000047fc0000","Sent Connection oriented channel"
"6607","18:22:41.018000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6608","18:22:41.039000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","624","â\234\223","Dynamically Allocated Channel","80600c2e00bbb5a70000000047fc0000","Sent Connection oriented channel"
"6609","18:22:41.041000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6610","18:22:41.062000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","80600c2f00bbb5bf0000000047fc0000","Sent Connection oriented channel"
"6611","18:22:41.079000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6612","18:22:41.079000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6613","18:22:41.085000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","641","â\234\223","Dynamically Allocated Channel","80600c3000bbb5d60000000047fc0000","Sent Connection oriented channel"
"6614","18:22:41.087000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6615","18:22:41.109000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","668","â\234\223","Dynamically Allocated Channel","80600c3100bbb5ed0000000047fc0000","Sent Connection oriented channel"
"6616","18:22:41.132000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","670","â\234\223","Dynamically Allocated Channel","80600c3200bbb6040000000047fc0000","Sent Connection oriented channel"
"6617","18:22:41.146000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6618","18:22:41.146000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6619","18:22:41.155000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","644","â\234\223","Dynamically Allocated Channel","80600c3300bbb61b0000000047fc0000","Sent Connection oriented channel"
"6620","18:22:41.158000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6621","18:22:41.178000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","650","â\234\223","Dynamically Allocated Channel","80600c3400bbb6330000000047fc0000","Sent Connection oriented channel"
"6622","18:22:41.202000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","630","â\234\223","Dynamically Allocated Channel","80600c3500bbb64a0000000047fc0000","Sent Connection oriented channel"
"6623","18:22:41.202000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6624","18:22:41.202000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6625","18:22:41.225000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","635","â\234\223","Dynamically Allocated Channel","80600c3600bbb6610000000047fc0000","Sent Connection oriented channel"
"6626","18:22:41.248000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","634","â\234\223","Dynamically Allocated Channel","80600c3700bbb6780000000047fc0000","Sent Connection oriented channel"
"6627","18:22:41.261000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6628","18:22:41.261000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6629","18:22:41.270000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6630","18:22:41.270000","controller","host","HCI_EVT","42","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6631","18:22:41.271000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","639","â\234\223","Dynamically Allocated Channel","80600c3800bbb6900000000047fc0000","Sent Connection oriented channel"
"6632","18:22:41.282000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6633","18:22:41.295000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","632","â\234\223","Dynamically Allocated Channel","80600c3900bbb6a70000000047fc0000","Sent Connection oriented channel"
"6634","18:22:41.317000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6635","18:22:41.317000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6636","18:22:41.318000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","630","â\234\223","Dynamically Allocated Channel","80600c3a00bbb6be0000000047fc0000","Sent Connection oriented channel"
"6637","18:22:41.341000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","618","â\234\223","Dynamically Allocated Channel","80600c3b00bbb6d50000000047fc0000","Sent Connection oriented channel"
"6638","18:22:41.364000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","646","â\234\223","Dynamically Allocated Channel","80600c3c00bbb6ed0000000047fc0000","Sent Connection oriented channel"
"6639","18:22:41.367000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6640","18:22:41.374000","controller","host","HCI_EVT","32","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6641","18:22:41.381000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6642","18:22:41.381000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6643","18:22:41.387000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","633","â\234\223","Dynamically Allocated Channel","80600c3d00bbb7040000000047fc0000","Sent Connection oriented channel"
"6644","18:22:41.411000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","619","â\234\223","Dynamically Allocated Channel","80600c3e00bbb71b0000000047fc0000","Sent Connection oriented channel"
"6645","18:22:41.434000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6646","18:22:41.434000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6647","18:22:41.434000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","628","â\234\223","Dynamically Allocated Channel","80600c3f00bbb7320000000047fc0000","Sent Connection oriented channel"
"6648","18:22:41.438000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6649","18:22:41.457000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","646","â\234\223","Dynamically Allocated Channel","80600c4000bbb7490000000047fc0000","Sent Connection oriented channel"
"6650","18:22:41.480000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","649","â\234\223","Dynamically Allocated Channel","80600c4100bbb7610000000047fc0000","Sent Connection oriented channel"
"6651","18:22:41.483000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6652","18:22:41.488000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6653","18:22:41.488000","controller","host","HCI_EVT","45","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6654","18:22:41.504000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","671","â\234\223","Dynamically Allocated Channel","80600c4200bbb7780000000047fc0000","Sent Connection oriented channel"
"6655","18:22:41.527000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","635","â\234\223","Dynamically Allocated Channel","80600c4300bbb78f0000000047fc0000","Sent Connection oriented channel"
"6656","18:22:41.546000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6657","18:22:41.546000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6658","18:22:41.550000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","641","â\234\223","Dynamically Allocated Channel","80600c4400bbb7a60000000047fc0000","Sent Connection oriented channel"
"6659","18:22:41.552000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6660","18:22:41.552000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6661","18:22:41.573000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","639","â\234\223","Dynamically Allocated Channel","80600c4500bbb7bd0000000047fc0000","Sent Connection oriented channel"
"6662","18:22:41.596000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","622","â\234\223","Dynamically Allocated Channel","80600c4600bbb7d50000000047fc0000","Sent Connection oriented channel"
"6663","18:22:41.599000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6664","18:22:41.609000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6665","18:22:41.609000","controller","host","HCI_EVT","33","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6666","18:22:41.620000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","645","â\234\223","Dynamically Allocated Channel","80600c4700bbb7ec0000000047fc0000","Sent Connection oriented channel"
"6667","18:22:41.643000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","652","â\234\223","Dynamically Allocated Channel","80600c4800bbb8030000000047fc0000","Sent Connection oriented channel"
"6668","18:22:41.655000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6669","18:22:41.655000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6670","18:22:41.662000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6671","18:22:41.662000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6672","18:22:41.666000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","634","â\234\223","Dynamically Allocated Channel","80600c4900bbb81a0000000047fc0000","Sent Connection oriented channel"
"6673","18:22:41.689000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","636","â\234\223","Dynamically Allocated Channel","80600c4a00bbb8320000000047fc0000","Sent Connection oriented channel"
"6674","18:22:41.713000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","623","â\234\223","Dynamically Allocated Channel","80600c4b00bbb8490000000047fc0000","Sent Connection oriented channel"
"6675","18:22:41.715000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6676","18:22:41.736000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","616","â\234\223","Dynamically Allocated Channel","80600c4c00bbb8600000000047fc0000","Sent Connection oriented channel"
"6677","18:22:41.743000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6678","18:22:41.743000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6679","18:22:41.759000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","622","â\234\223","Dynamically Allocated Channel","80600c4d00bbb8770000000047fc0000","Sent Connection oriented channel"
"6680","18:22:41.782000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","633","â\234\223","Dynamically Allocated Channel","80600c4e00bbb88f0000000047fc0000","Sent Connection oriented channel"
"6681","18:22:41.794000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6682","18:22:41.794000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6683","18:22:41.806000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","644","â\234\223","Dynamically Allocated Channel","80600c4f00bbb8a60000000047fc0000","Sent Connection oriented channel"
"6684","18:22:41.808000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6685","18:22:41.808000","controller","host","HCI_EVT","42","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6686","18:22:41.829000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","648","â\234\223","Dynamically Allocated Channel","80600c5000bbb8bd0000000047fc0000","Sent Connection oriented channel"
"6687","18:22:41.850000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6688","18:22:41.850000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6689","18:22:41.852000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","671","â\234\223","Dynamically Allocated Channel","80600c5100bbb8d40000000047fc0000","Sent Connection oriented channel"
"6690","18:22:41.875000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","658","â\234\223","Dynamically Allocated Channel","80600c5200bbb8eb0000000047fc0000","Sent Connection oriented channel"
"6691","18:22:41.898000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","644","â\234\223","Dynamically Allocated Channel","80600c5300bbb9020000000047fc0000","Sent Connection oriented channel"
"6692","18:22:41.901000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6693","18:22:41.911000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6694","18:22:41.911000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6695","18:22:41.921000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","638","â\234\223","Dynamically Allocated Channel","80600c5400bbb91a0000000047fc0000","Sent Connection oriented channel"
"6696","18:22:41.945000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","650","â\234\223","Dynamically Allocated Channel","80600c5500bbb9310000000047fc0000","Sent Connection oriented channel"
"6697","18:22:41.964000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6698","18:22:41.964000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6699","18:22:41.968000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","616","â\234\223","Dynamically Allocated Channel","80600c5600bbb9480000000047fc0000","Sent Connection oriented channel"
"6700","18:22:41.991000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6701","18:22:41.991000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","645","â\234\223","Dynamically Allocated Channel","80600c5700bbb95f0000000047fc0000","Sent Connection oriented channel"
"6702","18:22:42.014000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","646","â\234\223","Dynamically Allocated Channel","80600c5800bbb9770000000047fc0000","Sent Connection oriented channel"
"6703","18:22:42.016000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6704","18:22:42.016000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6705","18:22:42.016000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6706","18:22:42.038000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","616","â\234\223","Dynamically Allocated Channel","80600c5900bbb98e0000000047fc0000","Sent Connection oriented channel"
"6707","18:22:42.040000","controller","host","HCI_EVT","45","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6708","18:22:42.061000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","624","â\234\223","Dynamically Allocated Channel","80600c5a00bbb9a50000000047fc0000","Sent Connection oriented channel"
"6709","18:22:42.064000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6710","18:22:42.064000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6711","18:22:42.078000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6712","18:22:42.078000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6713","18:22:42.084000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","624","â\234\223","Dynamically Allocated Channel","80600c5b00bbb9bc0000000047fc0000","Sent Connection oriented channel"
"6714","18:22:42.107000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","620","â\234\223","Dynamically Allocated Channel","80600c5c00bbb9d40000000047fc0000","Sent Connection oriented channel"
"6715","18:22:42.110000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6716","18:22:42.131000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","627","â\234\223","Dynamically Allocated Channel","80600c5d00bbb9eb0000000047fc0000","Sent Connection oriented channel"
"6717","18:22:42.133000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6718","18:22:42.153000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6719","18:22:42.154000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","80600c5e00bbba020000000047fc0000","Sent Connection oriented channel"
"6720","18:22:42.169000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6721","18:22:42.169000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6722","18:22:42.177000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","655","â\234\223","Dynamically Allocated Channel","80600c5f00bbba190000000047fc0000","Sent Connection oriented channel"
"6723","18:22:42.200000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","637","â\234\223","Dynamically Allocated Channel","80600c6000bbba300000000047fc0000","Sent Connection oriented channel"
"6724","18:22:42.211000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6725","18:22:42.211000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6726","18:22:42.224000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","665","â\234\223","Dynamically Allocated Channel","80600c6100bbba480000000047fc0000","Sent Connection oriented channel"
"6727","18:22:42.228000","controller","host","HCI_EVT","45","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6728","18:22:42.247000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","625","â\234\223","Dynamically Allocated Channel","80600c6200bbba5f0000000047fc0000","Sent Connection oriented channel"
"6729","18:22:42.249000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6730","18:22:42.270000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","613","â\234\223","Dynamically Allocated Channel","80600c6300bbba760000000047fc0000","Sent Connection oriented channel"
"6731","18:22:42.273000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6732","18:22:42.293000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","627","â\234\223","Dynamically Allocated Channel","80600c6400bbba8d0000000047fc0000","Sent Connection oriented channel"
"6733","18:22:42.295000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6734","18:22:42.295000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6735","18:22:42.316000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","80600c6500bbbaa50000000047fc0000","Sent Connection oriented channel"
"6736","18:22:42.330000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6737","18:22:42.330000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6738","18:22:42.340000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","627","â\234\223","Dynamically Allocated Channel","80600c6600bbbabc0000000047fc0000","Sent Connection oriented channel"
"6739","18:22:42.341000","controller","host","HCI_EVT","30","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6740","18:22:42.363000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","626","â\234\223","Dynamically Allocated Channel","80600c6700bbbad30000000047fc0000","Sent Connection oriented channel"
"6741","18:22:42.368000","controller","host","HCI_EVT","32","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6742","18:22:42.376000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6743","18:22:42.376000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6744","18:22:42.386000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","626","â\234\223","Dynamically Allocated Channel","80600c6800bbbaea0000000047fc0000","Sent Connection oriented channel"
"6745","18:22:42.409000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","619","â\234\223","Dynamically Allocated Channel","80600c6900bbbb020000000047fc0000","Sent Connection oriented channel"
"6746","18:22:42.412000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6747","18:22:42.412000","controller","host","HCI_EVT","45","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6748","18:22:42.433000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","618","â\234\223","Dynamically Allocated Channel","80600c6a00bbbb190000000047fc0000","Sent Connection oriented channel"
"6749","18:22:42.435000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6750","18:22:42.435000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6751","18:22:42.455000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","637","â\234\223","Dynamically Allocated Channel","80600c6b00bbbb300000000047fc0000","Sent Connection oriented channel"
"6752","18:22:42.467000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6753","18:22:42.467000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6754","18:22:42.476000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6755","18:22:42.479000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","644","â\234\223","Dynamically Allocated Channel","80600c6c00bbbb470000000047fc0000","Sent Connection oriented channel"
"6756","18:22:42.502000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","657","â\234\223","Dynamically Allocated Channel","80600c6d00bbbb5e0000000047fc0000","Sent Connection oriented channel"
"6757","18:22:42.505000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"6758","18:22:42.513000","controller","host","HCI_EVT","42","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"6759","18:22:42.525000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","621","â\234\223","Dynamically Allocated Channel","80600c6e00bbbb750000000047fc0000","Sent Connection oriented channel"
